,tweet_text,tweetid,cluster_label,relevance,theme
74915,San Francisco sheriffs deputies charged with forcing inmates to fight plead not guilty  news,706994078529925120,817,0,0
28759,Inmates sue San Francisco jail guards who they say forced them to fight  news,710691217542021122,817,0,0
65195,Oakland New life for quirky Gingerbread House building  business,713526718921748480,818,0,0
57026,Oakland launches new department of race amp equity,686368204973707266,818,0,0
79545,Oakland As opening day  news,717168757127315456,818,0,0
38257,Oakland New owners take over Rockys Market  business,733542663215931392,818,0,0
95059,Gala to support new special needs school in Henry County,856174852952272896,819,0,0
76288,Gala to raise scholarship funds for AfricanAmerican students  CalOakland,708023839847018497,819,0,0
12759,Youth art auction to benefit The Childrens Home,789595125080952832,819,0,0
26568,UNHCR voices concern over freedom of movement of displaced Iraqis  world news,709702461494198272,820,0,0
84158,Civilian Casualties in Fierce Battle for Fallujah,737682707405230080,820,0,0
56194,UNHCR Concerned About Fallujah Residents,736996758132133888,820,0,0
40154,BaseballBands the Rolling Pitcher,791186172500410368,821,0,0
49495,sports MLB Mets get to Dodgers phenom Urias early,736446903915683840,821,0,0
43520,LEADING OFF Collins back with Mets Bumgarner rolling  sports,742542948311568384,821,0,0
62657,US bars electronic carryons from Mideast N Africa flights,844181069960286209,822,0,0
74519,US might ban laptops on all flights into and out of the country,868870350070788098,822,0,0
42456,Electronics Banned From Cabins On Some Middle Eastern And African Flights To US,843963149225267201,822,0,0
78544,Ban aimed at electronics in cabins of some USbound flights,844096823203676160,822,0,0
8249,Sensor issue forces scrub of SpaceX Falcon 9 NRO intelligence launch,858770056662183938,823,0,0
62209,Spacewalk suspended after possible leak in US astronauts helmet  science,688060069175373824,823,0,0
61102,Spacewalk suspended after leak in US astronauts helmet  science,688126622889725952,823,0,0
76654,PresentsTrumpGot another one jet,743095189712035840,824,0,0
51645,PresentsTrumpGot boxing gloves,743102301267709952,824,0,0
82561,PresentsTrumpGot handerpants,743085291133652992,824,0,0
23082,give him the gloves,687852490553999361,824,0,0
6252,PresentsTrumpGot bb cream,743082027054927872,824,0,0
30508,BWF clears four Russians for Rio awaits IOC validation  sports,758584330381774848,825,0,0
45567,IOC clears almost 80 Russian athletes to compete in Rio  sports,761232632273211393,825,0,0
87958,Relieved Efimova says shes cleared for Rio  sports,761670294582927360,825,0,0
86607,Russians Kenyans to face evaluation for Rio Games spots  sports,745256408602419201,825,0,0
96631,Michael Waltrip says his 30th Daytona 500 will be his last,825044577459507202,826,0,0
78860,Dale Earnhardt Jr to race at Sonoma Raceway for last time,879205003617071105,826,0,0
5107,Retired NASCAR great Gordon has Le Mans in mind  sports,700718056171909120,826,0,0
50357,Live and Let Daiso  JapanAMovie,847376518275670016,827,0,0
11089,Anime House JapanAMovie,847380656816508930,827,0,0
80462,Udon Rouge JapanAMovie,847363035966562305,827,0,0
87945,The Whole Ninja Yards JapanAMovie,847375418038661120,827,0,0
99572,JapanAMovie NuClear and Present Danger,847378652224339969,827,0,0
6668,I Am Samurai JapanAMovie,847394280175828994,827,0,0
1771,The Prefecture Storm  JapanAMovie,847391276764872705,827,0,0
40620,The Mothra Prophecies JapanAMovie,847380957006970880,827,0,0
74991,A Ninjas Tale  Japanamovie,847384938051543041,827,0,0
91434,Yakuza and Miri Make a Porno JapanAMovie,847377751656996865,827,0,0
20421,Hiroshimas All That JapanAMovie,847389212319956992,827,0,0
99912,The Engrish Patient JapanAMovie,847380442474921984,827,0,0
50356,JapanAMovie   The Pocket Monster Squad,847388111504003075,827,0,0
57693,Nippon Golden Pond JapanAMovie,847373134437040128,827,0,0
483,Young Shoguns JapanAMovie,847385536734011392,827,0,0
64310,The Anime  JapanAMovie,847372049588797440,827,0,0
22331,Cool Ronin  JapanAMovie,847385476935761921,827,0,0
57922,To Wong Fuji Thanks for Everything JapanAMovie,847388076837961731,828,0,0
43259,Kyoto Wong Foo Thanks for Everything Julie Newmar JapanAMovie,847387670024028160,828,0,0
54165,To Wong Fugu Thanks for Everything Julie Anemonemar OceanMovies,743725134691737601,828,0,0
21231,Best of MSPreps AllState Boys Tennis Teams  sports,726583058829189120,829,0,0
60856,Highland Parks Jacob Edelchik wins Class 2A tennis state title,868681093196730373,829,0,0
60598,Sei Young Kim makes 2 eagles leads JTBC Founders Cup  sports,7.11061E+17,829,0,0
62664,State champions crowned in boys high school golf,866868387280035842,829,0,0
83088,Police investigating Hamilton shooting,855914214044704770,830,0,0
11487,Hamilton police investigate fatal shooting,879416086881370115,830,0,0
24341,Police identify drivers in fatal Hamilton crash,771029127218421761,830,0,0
80014,PD Officerinvolved shooting in Hamilton,855877462735163394,830,0,0
22199,Move to electronic health records begins to transform health care  business,713921887751897094,831,0,0
41288,Collaborative institute aims to speed cancer drug creation  business,720121190157852673,831,0,0
30887,Health groups aim to make medical records easier to access  business,704568545921748992,831,0,0
72402,Stocks move higher led by health care and tech companies  business,733728929735806976,831,0,0
10048,Record warmth spreads into Northeast Kansas a week before Thanksgiving,798838891151179776,832,0,0
2288,Thanksgiving travel expected to be heaviest since 2007,801488765931913217,832,0,0
69184,Thanksgiving holiday travel volume up nearly 49M most since 2007,801281174006067200,832,0,0
35620,Tech Trends New Apple ID phishing texting scam hitting iPhones,722998611705913346,833,0,0
27655,VIDEO Schools battle bullying with new app,779321328113295360,833,0,0
11438,Crime Stoppers has new app for reporting tips,839611828032372737,833,0,0
76937,Which counties in NJ have the highest lowest property taxes,695969344866512901,834,1,14
22572,Christie move to end Pa tax agreement bring bucks to NJ but will businesses leave,774205172415205377,834,1,14
39527,Christie ending income tax pact with Pa which will cost some NJ residents more,771788098992693248,834,1,14
12355,NJ towns where property taxes hurt the least,787990072414961664,834,1,14
43993,Why a popular tax break in Pa and NJ could be on chopping block,850848047475118080,834,1,14
6095,Trumps tax plan eliminates a popular deduction in PA and NJ,857401521063026692,834,1,14
42114,Should NJ change income tax brackets to save you money,714415277744594944,834,1,14
39792,Patriots beat Falcons 3428 to win Super Bowl 51 in overtime,828463544123400192,835,0,0
70648,Super Bowl 51 expected to be highscoring affair between Falcons Patriots,828350086035996672,835,0,0
84374,Brady leads biggest comeback Patriots win 3428 in OT,828459010152083457,835,0,0
8628,Brady Patriots close impossible deficit to win Super Bowl 51 in OT,828459009229352961,835,0,0
38958,Photos Falcons use deflected TD pass to beat Raiders 3528,777670358925094912,835,0,0
89084,Anderson Sox Negotiating LongTerm Deal Reports,844085497790152704,836,0,0
30683,Cubs Sign Brett Anderson to Deal Report,823973159971987456,836,0,0
43679,Anderson Discusses New Contract With White Sox,844636645970337793,836,0,0
67123,TopNews California to increase payments for new parents taking family leave,719626319303041024,837,0,0
29742,San Francisco supervisor calls for city employers to provide fully paid parental leave  news,687442965141139456,837,0,0
43700,EPISD approves paid leave for catastrophic events,865378316597047296,837,0,0
371,San Francisco is first US city to approve fully paid leave for new parents,717528589760139264,837,0,0
7852,San Francisco approves fully paid leave for new parents  business,717532338788257793,837,0,0
88427,Miami Beach approves paid parental leave for employees,808807988052062208,837,0,0
20247,DOJ warns local courts in US about use of fines fees  politics,709504278155501573,838,0,0
97015,Sessions takes aim at dangerous sanctuary cities warns on funding,846598890958831617,838,0,0
22053,BREAKING AG Sessions will withhold grant money from sanctuary cities  It is time to bring Law and Order back to America mondaymotivation,846432892821499904,838,0,0
35067,The NYPD is kicking people out of their homes even if they havent committed a crime,698887392501993472,839,0,0
86761,NYC to curb law that lets cops boot people from homes,831431377665015808,839,0,0
77975,The NYPD Is Kicking People Out of Their Homes Even If They Havent Committed a Crime,696831601154658305,839,0,0
84596,1995 Astronaut Dr Bernard Harris Jr became the first African American to walk in Space on this day BlackHistoryMonth,827176334245892096,840,0,0
19288,9 prominent early astronauts carrying on US space history,821131565401067520,840,0,0
61153,On February 9th Bernard Harris AfricanAmerican astronaut takes space walk BlackHistoryMonth BlackPeople,697050147025457152,840,0,0
76335,SanJose CDC Issues Warning in Bay Area for Deadly Counterfeit Pills,725452326765400064,841,0,0
99049,sports NFL Warns of Counterfeit Tickets for Super Bowl 50,692644055453315072,841,0,0
30318,How to spot a counterfeit Super Bowl ticket,819216162827464705,841,0,0
81728,local news Beware of ticket scams for Super Bowl 50,690773922166353920,841,0,0
85248,Video San Francisco police warn of thieves taking advantage of Super Bowl 50 tourists  news,691844947276861441,841,0,0
88017,Germany  I apologize for the mistake,683354615862169600,842,0,0
22611,UN is useless We are facing the biggest threat to our lands Look at the Germany,687021600470896640,842,0,0
30792,Wow Are they serious  It didnt work well last time  Poor Germany,821561498216660996,842,0,0
95215,What is this Flag of Germany Just throw away this sit AngelaMerkel,691372932270940160,842,0,0
65200,Wow Looks like Germans didnt completely forget about common sense,741381089202081792,842,0,0
24000,Germans say he was from Afghanistan,811005604101844992,842,0,0
78745,its Germany,741610788503326720,842,0,0
79777,Nine dead in train crash in Bavaria Germany,697028525069434881,842,0,0
60399,Germany just lost its future We cant let this happen on our land WakeUpAmerica RefugeeCrisis,736276272809185280,842,0,0
39084,RIP Germany,834017832950231040,842,0,0
77973,Lake Walchensee Germany,880467141455216640,842,0,0
70356,Germany is lost RIP,704822303176179713,842,0,0
12655,Court says Norway violated mass killer Breiviks human rights  world news,722787946919661568,843,0,0
45018,Norwegian court to review ruling on mass murderers human rights,818434760439693312,843,0,0
74735,Dutch farright leader Wilders on trial for hate speech  world news,710772489379393536,843,0,0
6149,Norway to appeal verdict of mass killer Breiviks case over prison conditions  world news,724941868086231040,843,0,0
93546,Fenwick rolls past St Joseph improves to 70 in CCL North,825215171551514624,844,0,0
5823,Canada cruises to 71 win over Hungary at worlds  sports,729344872700772353,844,0,0
52775,sports Mount St Marys coasts to 7049 win over Robert Morris,692903535214665729,844,0,0
23596,Sports Briefing  Winter Sports US Winners at Lake Placid  sports,685714640244871168,845,0,0
25493,The greatest snowman ever,817884269653725184,845,0,0
15886,Ah skaing my favorite winter sport  OneLetterOffSports,774158853269102592,845,0,0
17798,Winter is beautiful in Michigans Upper Peninsula,840366474829156353,845,0,0
17512,Neds bastards like hockey,713366609549729792,845,0,0
4828,President Trumps biggest Obamacare bloopers,844507646694768641,846,1,12
19627,Obamacare is the worst invention ever,720664818454167553,846,1,12
32440,Trumps biggest Obamacare bloopers,844445734799917056,846,0,0
1300,Sound ON TuesdayMotivation,841702216478126081,847,0,0
34289,I hope itll help you TuesdayMotivation,806172495283974144,847,0,0
55317,true story TuesdayMotivation,877217740045656064,847,0,0
48464,Good morning TuesdayMotivation,765534898719305730,847,0,0
77745,TopNews No bail for Turkish gold trader Zarrab in US sanctions case,743465302038458369,848,0,0
64234,Turkey turns to Russia for S400 purchase,835868870615392256,848,0,0
52471,US arrest of Iranian gold trader reopens wounds in Turkish graft scandal  world news,712374852833837056,848,0,0
96857,Turkish gold trader hires Giuliani Mukasey in US sanctions case,846478351342678016,848,0,0
72625,Interstate overpass collapse throws Atlanta into transportation crisis,847866677916303360,849,0,0
93509,Atlanta mayors driver charged with traffic offenses after accident,806014873175990272,849,0,0
